:START_ID,:END_ID,:TYPE
rsd-0085da60-8d6b-49c9-b44f-51becf6051f1,kw-curriculum-and-instruction,HAS_KEYWORD
rsd-0085da60-8d6b-49c9-b44f-51becf6051f1,kw-data-analysis,HAS_KEYWORD
rsd-0085da60-8d6b-49c9-b44f-51becf6051f1,kw-data-presentation,HAS_KEYWORD
rsd-0085da60-8d6b-49c9-b44f-51becf6051f1,kw-generaleducation2019,HAS_KEYWORD
rsd-0095c197-0568-4b86-8c54-dec7b5d6eaf9,kw-influencer,HAS_KEYWORD
rsd-0095c197-0568-4b86-8c54-dec7b5d6eaf9,kw-talent-management,HAS_KEYWORD
rsd-0095c197-0568-4b86-8c54-dec7b5d6eaf9,kw-transferrable-skills-for-leaders,HAS_KEYWORD
rsd-009ebfb7-798d-42be-8140-da8546dae5ad,kw-operations,HAS_KEYWORD
rsd-009ebfb7-798d-42be-8140-da8546dae5ad,kw-process-improvement,HAS_KEYWORD
rsd-009ebfb7-798d-42be-8140-da8546dae5ad,kw-wgusid-3585,HAS_KEYWORD
rsd-00a35b9f-215b-434c-829d-3795b9697da4,kw-communicable-diseases,HAS_KEYWORD
rsd-00a35b9f-215b-434c-829d-3795b9697da4,kw-medical-assistant,HAS_KEYWORD
rsd-00a35b9f-215b-434c-829d-3795b9697da4,kw-wgusid-8935,HAS_KEYWORD
rsd-00a986bb-3589-4f4c-83c3-98f1b39b7adb,kw-deep-learning,HAS_KEYWORD
rsd-00a986bb-3589-4f4c-83c3-98f1b39b7adb,kw-many-open-source-options-tensorflow,HAS_KEYWORD
rsd-00a986bb-3589-4f4c-83c3-98f1b39b7adb,kw-pytorch,HAS_KEYWORD
rsd-00a986bb-3589-4f4c-83c3-98f1b39b7adb,kw-theano,HAS_KEYWORD
rsd-00a986bb-3589-4f4c-83c3-98f1b39b7adb,kw-wgusid-3627,HAS_KEYWORD
rsd-00c1775f-4542-42bd-8f42-13a90425c1e4,kw-financial-statements,HAS_KEYWORD
rsd-00d3cbb6-660b-432c-9cad-d63e330740ce,kw-generaleducation2019,HAS_KEYWORD
rsd-00d3cbb6-660b-432c-9cad-d63e330740ce,kw-project-management,HAS_KEYWORD
rsd-00d3cbb6-660b-432c-9cad-d63e330740ce,kw-wgusid-256,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-and-compliance-grc,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-and-user-interface-5-ui5-security,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-enterprise-threat-detection-etd,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-in-data-processing-business-suite-4-high-performance-analytic-appliance-s-4hana,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-in-data-processing-business-suite-4-high-performance-analytic-appliance-s-4hana-security,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-in-data-processing-business-suite-4-s-4-fiori-security,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-in-data-processing-business-suite-4-s-4-user-interface-5-ui5-security,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-applications-and-products-sap-security-and-governance,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-compromise-assessment,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-computer-emergency-response-teams-cert,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-computer-security-incident-response-csirt,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-defense-information-systems-agency-disa,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-dynamic-application-security-testing-dast,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-fiori,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-incident-detection-and-response-the-big-picture,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-information-asset-classification,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-information-security-management,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-personnel-security,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-risk,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-architecture,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-by-design,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-event-triage,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-implementation,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-integration,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-models-and-design,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-operations-center-soc,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-security-operations-management,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-symantec-packages,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-systems,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-threadfix,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-threatconnect,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-tippingpoint,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-trapx-deceptiongrid,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-varonis,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-virtual-domains-vdoms,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-vormetric,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-vormetric-application-encryption,HAS_KEYWORD
rsd-00d7182f-d895-4231-a784-82e41ce44f46,kw-vormetric-tokenization,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-bank-secrecy-act,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-data-quality,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-data-validation,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-informatica-powercenter,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-microsoft-outlook,HAS_KEYWORD
rsd-00e1be83-5358-4a4a-97b8-ef9e8d84937c,kw-sap,HAS_KEYWORD
rsd-00e34dcc-ed09-4f75-8aa1-b9bedda47be1,kw-character,HAS_KEYWORD
rsd-00e34dcc-ed09-4f75-8aa1-b9bedda47be1,kw-pl-team,HAS_KEYWORD
rsd-00e34dcc-ed09-4f75-8aa1-b9bedda47be1,kw-team-management,HAS_KEYWORD
rsd-00f405b7-5e76-45ed-9fd9-5d43214b38c0,kw-data-mining,HAS_KEYWORD
rsd-00f405b7-5e76-45ed-9fd9-5d43214b38c0,kw-databases,HAS_KEYWORD
rsd-00f405b7-5e76-45ed-9fd9-5d43214b38c0,kw-etl-tools,HAS_KEYWORD
rsd-00f405b7-5e76-45ed-9fd9-5d43214b38c0,kw-sql,HAS_KEYWORD
rsd-00fa7cbe-f084-46c5-841a-0b4752ac1fed,kw-educational-materials,HAS_KEYWORD
rsd-00fa7cbe-f084-46c5-841a-0b4752ac1fed,kw-learning-aids,HAS_KEYWORD
rsd-00fa7cbe-f084-46c5-841a-0b4752ac1fed,kw-wgusid-728,HAS_KEYWORD
rsd-00faff89-85e6-4513-b7e9-335c25653dd7,kw-human-research-protections,HAS_KEYWORD
rsd-00faff89-85e6-4513-b7e9-335c25653dd7,kw-human-subjects-research,HAS_KEYWORD
rsd-01027a35-ef70-4ae0-b3a9-792e6be93231,kw-communications,HAS_KEYWORD
rsd-01027a35-ef70-4ae0-b3a9-792e6be93231,kw-corporate-communications,HAS_KEYWORD
rsd-01027a35-ef70-4ae0-b3a9-792e6be93231,kw-tone,HAS_KEYWORD
rsd-01064d92-0ca6-4f25-9b14-21b0683f4379,kw-financial-reporting,HAS_KEYWORD
rsd-01064d92-0ca6-4f25-9b14-21b0683f4379,kw-financial-trading,HAS_KEYWORD
rsd-01064d92-0ca6-4f25-9b14-21b0683f4379,kw-financial-transactions,HAS_KEYWORD
rsd-010a7373-5f9b-4335-8513-67dca13b520b,kw-advocacy,HAS_KEYWORD
rsd-010a7373-5f9b-4335-8513-67dca13b520b,kw-autonomy,HAS_KEYWORD
rsd-010a7373-5f9b-4335-8513-67dca13b520b,kw-instructional-design,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-accounts-payable,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-accounts-receivable,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-balance-sheets,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-quickbooks,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-sage,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-sap,HAS_KEYWORD
rsd-01115942-9c28-4c02-8a48-3bed857394dd,kw-wgusid-7000,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-action-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-applied-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-basic-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-clinical-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-curriculum-and-instruction,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-educational-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research-and-development,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research-design,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research-experiences,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research-methodologies,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-research-reports,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-sel-executive-function,HAS_KEYWORD
rsd-01137951-a021-4dea-8d0b-f9edbc6facab,kw-wgusid-6032,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-benefits,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-compensation,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-compensation-and-benefits,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-hr,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-human-resources,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-learning,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-management,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-organization,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-professional-development,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-recruiting,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-shrm,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-structure-of-the-hr-function,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-structure-of-the-human-resource-function,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-structure-of-the-human-resource-hr-function,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-talent-management,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-training,HAS_KEYWORD
rsd-011387dc-df42-40ec-9c09-053333ea690e,kw-training-and-development,HAS_KEYWORD
rsd-011a68f4-84f0-45eb-ba4a-d311eaf667eb,kw-architectural-drawing,HAS_KEYWORD
rsd-011a68f4-84f0-45eb-ba4a-d311eaf667eb,kw-choice-job-cost,HAS_KEYWORD
rsd-011a68f4-84f0-45eb-ba4a-d311eaf667eb,kw-conest-tandm-billing-manager,HAS_KEYWORD
rsd-011a68f4-84f0-45eb-ba4a-d311eaf667eb,kw-intuit-quickbooks-hot-technology,HAS_KEYWORD
rsd-011a68f4-84f0-45eb-ba4a-d311eaf667eb,kw-sage-50-accounting,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-21st-century-skills,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-action-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-applied-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-basic-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-bloomberg,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-business-ethics,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-clinical-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-educational-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-government,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-professional-ethics,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research-and-development,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research-design,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research-experiences,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research-methodologies,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-research-reports,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-sel,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-sel-executive-function,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-thinking,HAS_KEYWORD
rsd-0120a6e6-b3f9-40fa-907a-08ef94905e37,kw-thomson-reuters,HAS_KEYWORD
rsd-01216145-8c0d-45bc-aa1d-e07f5b3de3ae,kw-experiential-learning,HAS_KEYWORD
rsd-01216145-8c0d-45bc-aa1d-e07f5b3de3ae,kw-professional-development-and-career-management,HAS_KEYWORD
rsd-01420222-3838-42b3-a646-6203ccd2aa5a,kw-service-level-agreement,HAS_KEYWORD
rsd-01420222-3838-42b3-a646-6203ccd2aa5a,kw-wgusid-10765,HAS_KEYWORD
rsd-01439278-96ab-401b-8394-868239f6bc97,kw-access-network,HAS_KEYWORD
rsd-01439278-96ab-401b-8394-868239f6bc97,kw-wgusid-10408,HAS_KEYWORD
rsd-01460daa-f652-4032-9b01-fb714af5c27a,kw-customer-billing,HAS_KEYWORD
rsd-01460daa-f652-4032-9b01-fb714af5c27a,kw-wgusid-4078,HAS_KEYWORD
rsd-0162c9ae-ffc9-4daa-97c4-fe54b6a1934f,kw-accounting,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-advertising,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-advertising-campaigns,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-digital-advertising,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-marketing,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-marketing-strategy,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-online-advertising,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-social-media,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-social-media-marketing,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-strategic-marketing,HAS_KEYWORD
rsd-017505d4-562c-4fff-b1ca-685f6bec0bd7,kw-strategy,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-crm,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-microsoft-dynamics,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-microsoft-office,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-microsoft-outlook,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-risk-management,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-risk-reporting,HAS_KEYWORD
rsd-017fd2cd-960a-4d2b-9ac7-dfd87f7075cb,kw-salesforce,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-microsoft-project,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-microsoft-visio,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-minitab,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-ms-office,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-quality-management,HAS_KEYWORD
rsd-01851abf-54bf-4b05-a098-0f081d6f798d,kw-sap,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-consolidation,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-fund-accounting-software,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-intuit-quickbooks-hot-technology,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-sage-50-accounting,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-tax-software,HAS_KEYWORD
rsd-01853178-ce09-4eee-9bd3-091c1ff89bb6,kw-wgusid-7177,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-and-compliance-grc,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-and-user-interface-5-ui5-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-enterprise-threat-detection-etd,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-in-data-processing-business-suite-4-high-performance-analytic-appliance-s-4hana,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-in-data-processing-business-suite-4-high-performance-analytic-appliance-s-4hana-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-in-data-processing-business-suite-4-s-4-fiori-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-in-data-processing-business-suite-4-s-4-user-interface-5-ui5-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-applications-and-products-sap-security-and-governance,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-compromise-assessment,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-computer-emergency-response-teams-cert,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-computer-security-incident-response-csirt,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-defense-information-systems-agency-disa,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-dynamic-application-security-testing-dast,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-fiori,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-information-asset-classification,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-information-security-management,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-information-systems-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-personnel-security,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-risk,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-security-architecture,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-security-architecture-and-design-the-big-picture,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-security-by-design,HAS_KEYWORD
rsd-0188b1bd-1058-49a8-8f4c-c819dbe09eb1,kw-security-event-triage,HAS_KEYWORD
