:START_ID,:END_ID,:TYPE
rsd-02dfcb7b-afe5-46bf-9cd5-d4b3d4240321,cat-management,HAS_CATEGORY
rsd-02e43975-8276-43ed-8d36-e2e2552888ac,cat-anatomy,HAS_CATEGORY
rsd-02f5a550-d7d7-4aa7-8778-be4853f96528,cat-entrepreneurship,HAS_CATEGORY
rsd-02f654f9-9b4f-4877-8e6e-94946c0029f6,cat-customer-experience,HAS_CATEGORY
rsd-02fb284b-cac1-44b5-9846-d4700a899b66,cat-instructional-design,HAS_CATEGORY
rsd-02fdab5b-6a30-45b6-9617-bc8505c7c187,cat-leadership-development,HAS_CATEGORY
rsd-0305cad7-4677-4a83-8035-b3ab378e7497,cat-crisis-management,HAS_CATEGORY
rsd-0309c061-e794-41b9-a86a-320a67dfc457,cat-information-systems-security,HAS_CATEGORY
rsd-03148901-0200-451c-9fc1-95f09a9de9a7,cat-business-systems,HAS_CATEGORY
rsd-031f5dd6-f8b6-42cd-9196-828d6844676b,cat-higher-education,HAS_CATEGORY
rsd-0323ae57-2891-4f6a-bf74-c3f65cd81d9d,cat-data-management,HAS_CATEGORY
rsd-0327d508-2542-4069-9e40-dabb81e20534,cat-treatment-planning,HAS_CATEGORY
rsd-032b664d-65a4-444f-8c5f-a8ff47e457d8,cat-human-resource-management,HAS_CATEGORY
rsd-0344172b-71df-484b-a2e9-bf9ed234cb70,cat-data-presentation,HAS_CATEGORY
rsd-034ef25d-a0a5-433c-b128-8ef24e70161b,cat-lifelong-learning,HAS_CATEGORY
rsd-03542a00-5fe7-4783-9b60-cb5474722e4d,cat-career-development,HAS_CATEGORY
rsd-03547a51-8045-40dc-b98b-eba405328bcb,cat-agile-project-management,HAS_CATEGORY
rsd-0358850f-c6ce-4b3e-9887-55430832a07e,cat-research,HAS_CATEGORY
rsd-035c5b63-6345-4c4d-964d-2c658d9d1791,cat-disabilities,HAS_CATEGORY
rsd-035d59c8-c35a-49b5-bd05-99a88ada49a6,cat-medical-billing-and-coding,HAS_CATEGORY
rsd-037e18ec-d2e4-4d08-a860-35f13f38eed6,cat-program-management,HAS_CATEGORY
rsd-0383f01a-f845-4137-9089-a7a5f4acd31c,cat-labor-relations,HAS_CATEGORY
rsd-038b3770-55db-4000-b36a-27648f8ecbdf,cat-personal-finance,HAS_CATEGORY
rsd-0398ce16-3b34-45a1-9fcf-97afaf00cf03,cat-extensible-markup-language-xml,HAS_CATEGORY
rsd-03adb380-bda7-47ad-9313-9cb6b31ef8cc,cat-financial-reporting,HAS_CATEGORY
rsd-03af31af-6233-46d6-8da8-e468b9d32774,cat-cryptography,HAS_CATEGORY
rsd-03af7c55-8a08-4af3-af05-d1aa71fb4a8e,cat-public-health,HAS_CATEGORY
rsd-03b2a98e-6259-4cde-90b3-18085d9dce08,cat-writing,HAS_CATEGORY
rsd-03b49b5a-d8da-4219-b6ce-ca884399aa2c,cat-risk-analysis,HAS_CATEGORY
rsd-03b9a418-3f9d-43d1-86ec-57a3bc522983,cat-artificial-intelligence-ai,HAS_CATEGORY
rsd-03c06f80-6d92-4c1b-acc9-6920a7480013,cat-dermatology,HAS_CATEGORY
rsd-03c14708-77af-4515-b7ab-27675a10e819,cat-acceptance-testing,HAS_CATEGORY
rsd-03c19214-3053-4099-bf05-9406efb4f53f,cat-cultural-diversity,HAS_CATEGORY
rsd-03c3b7bd-5182-4e96-bcad-816063a69f22,cat-collections,HAS_CATEGORY
rsd-03c44efa-fc09-4bdf-895b-e2a519f681cd,cat-customer-relationship-management,HAS_CATEGORY
rsd-03cb66df-89f0-44c3-85e4-bfc4e12218dd,cat-medical-billing-and-coding,HAS_CATEGORY
rsd-03cfe226-119c-45a0-be3b-d231990c267d,cat-change-management,HAS_CATEGORY
rsd-03d1ee55-e621-43e9-aaa3-a5754b79526f,cat-r-programming-language,HAS_CATEGORY
rsd-03d8b203-29c4-41ad-a7c3-d9089bb98af9,cat-agile-project-management,HAS_CATEGORY
rsd-03da9337-1535-4326-b86d-8a598c5dac44,cat-policy-research-and-analysis,HAS_CATEGORY
rsd-03dfa8a9-e130-4089-8f9b-26461258e4a0,cat-continuous-quality-improvement-cqi,HAS_CATEGORY
rsd-03e3294a-cfd0-444d-a198-d023c9745550,cat-financial-reporting,HAS_CATEGORY
rsd-03e5589e-757c-4302-9b29-0b6bd471b3cb,cat-timelines,HAS_CATEGORY
rsd-03f3338b-f11f-45ca-a401-bdecb8231b60,cat-immigration-law,HAS_CATEGORY
rsd-03fa6427-c8b8-4628-b8d2-537d26a4180f,cat-critical-thinking,HAS_CATEGORY
rsd-04019de9-c028-4781-84ef-2e09be259170,cat-treatment-planning,HAS_CATEGORY
rsd-04038ae7-93b6-4f01-9c73-f397450cc485,cat-statistics,HAS_CATEGORY
rsd-0403b4ad-0ced-46ce-a7c5-bfe487c710ca,cat-statistical-inference,HAS_CATEGORY
rsd-04145405-5590-4dae-9e67-e08d660a15d3,cat-operations,HAS_CATEGORY
rsd-0415c7cf-1185-4ee8-bdaa-6e9ff7f1ef5d,cat-human-resources-hr,HAS_CATEGORY
rsd-0422af18-f48c-4877-8b53-31ef2c0b6d6a,cat-allyship,HAS_CATEGORY
rsd-0426ce04-210d-4d8d-9f1d-f8e456bdcce6,cat-technical-training,HAS_CATEGORY
rsd-0434bc21-8159-4c38-91d1-b7272d67bc7c,cat-data-quality,HAS_CATEGORY
rsd-043a1415-6389-4a38-8003-6ce9e14dc10f,cat-labor-relations,HAS_CATEGORY
rsd-043ee441-d4e6-4f0e-a324-2438d627c748,cat-pricing-strategies,HAS_CATEGORY
rsd-04460561-118c-4cc1-ad17-93263e1d9008,cat-financial-analysis,HAS_CATEGORY
rsd-0447fb88-ed87-4e89-aa77-f328a05d20df,cat-security-controls,HAS_CATEGORY
rsd-045078c6-7d69-47e3-a60a-ac1965ee7166,cat-credit-risk,HAS_CATEGORY
rsd-046b93ff-2c63-43ce-b65a-62ab44d573a3,cat-project-scoping,HAS_CATEGORY
rsd-046cc4e0-d87d-4da6-bdb0-890ceecc8ca5,cat-corporate-social-responsibility,HAS_CATEGORY
rsd-0471d32e-4335-4490-a726-7d2481cab716,cat-accounting,HAS_CATEGORY
rsd-047eeb7f-0152-463e-9fb6-3a2993831344,cat-critical-evaluation,HAS_CATEGORY
rsd-04a7ee76-277c-4e9e-a6a6-03c32cc75f97,cat-human-resources-hr,HAS_CATEGORY
rsd-04b3791b-f165-4678-bb03-41f5c8f29146,cat-intellectual-property,HAS_CATEGORY
rsd-04b711b9-7502-4897-8ba7-6a46f0c4646c,cat-operating-systems,HAS_CATEGORY
rsd-04bc1244-550e-40ca-b65f-1ec524a4181a,cat-supply-chain-management,HAS_CATEGORY
rsd-04c57d00-d44f-4608-93ba-2f9261686873,cat-human-resources-hr-compliance,HAS_CATEGORY
rsd-04c72a00-2ca9-40cb-bdfe-a7f2124c3ff5,cat-career-development,HAS_CATEGORY
rsd-04da204f-808a-4dac-b0ad-910cda6998d8,cat-environmental-health,HAS_CATEGORY
rsd-04decf02-f279-46f7-ad84-cde8472073a2,cat-conflict-resolution,HAS_CATEGORY
rsd-04e14375-883a-4fba-9a8e-1f7c57296d95,cat-robotics,HAS_CATEGORY
rsd-04f17b43-796c-47d4-9088-e49f7c05c937,cat-data-security,HAS_CATEGORY
rsd-05021bb9-ee8c-4c5b-b970-b7a27c9eb4e4,cat-human-factors-and-ergonomics,HAS_CATEGORY
rsd-052b8c57-fd54-42a2-8942-7378df2cf35a,cat-medical-ethics,HAS_CATEGORY
rsd-0531b401-c225-40a5-9325-b7ddeecf4243,cat-inventory-management,HAS_CATEGORY
rsd-0533164b-6292-47e0-b000-4c1c6d102c2e,cat-health-literacy,HAS_CATEGORY
rsd-05336b34-386e-4c2d-aae8-79b7d713c283,cat-forensic-photography,HAS_CATEGORY
rsd-05369b93-7537-4466-ae88-6a85a156ae4c,cat-data-management,HAS_CATEGORY
rsd-05417a09-9c27-4788-a5bf-15e349ab2a09,cat-information-security-management,HAS_CATEGORY
rsd-055544d4-f3b6-47a4-bdea-74cd7c02cd2a,cat-empathy,HAS_CATEGORY
rsd-056359d2-f971-4393-bfed-2bd16112376f,cat-creativity,HAS_CATEGORY
rsd-057088d1-d7c1-4abd-aa11-8d879a89ee73,cat-environmental-compliance,HAS_CATEGORY
rsd-057f9bf8-d759-4f5d-86ab-326130576bca,cat-business-ethics,HAS_CATEGORY
rsd-05915d85-d184-4676-a222-a7f9bf51def0,cat-service-level-agreement,HAS_CATEGORY
rsd-05957003-6fa6-4b59-bd3b-c4276e020303,cat-teaching,HAS_CATEGORY
rsd-05a57b84-e9d6-49c4-a550-77fea6e7db42,cat-resilience,HAS_CATEGORY
rsd-05a8ca7e-dc15-4ac8-8e48-58fa556f86b3,cat-creative-problem-solving,HAS_CATEGORY
rsd-05a9e1b2-cd3a-4365-b334-8847765fbac9,cat-social-media-management,HAS_CATEGORY
rsd-05ac9f4d-eaea-4928-8035-1e7a0b2727df,cat-self-reflection,HAS_CATEGORY
rsd-05b42ae1-a311-40e0-8f7a-9e274658efed,cat-leadership-development,HAS_CATEGORY
rsd-05b6b0d2-9797-4f9b-98b7-fe2332067f51,cat-library-management,HAS_CATEGORY
rsd-05bf610e-cb9e-4272-a8b4-a22782873a7c,cat-computer-programming,HAS_CATEGORY
rsd-05c2e19e-b8c5-4ab4-8aee-8e75e175e1f5,cat-training-and-development,HAS_CATEGORY
rsd-05c40145-36fa-4e77-b0ec-f8a03f4b49d2,cat-extract-transform-load-etl,HAS_CATEGORY
rsd-05cde140-948e-4331-ace6-fd49cf54099c,cat-accounting-systems,HAS_CATEGORY
rsd-05dd8544-a9c3-4463-8676-5ce8d589da8b,cat-cybersecurity,HAS_CATEGORY
rsd-05e1cc8e-f9d1-4856-bd39-aa6f36d61da2,cat-sql-programming-language,HAS_CATEGORY
rsd-05f0582d-c1e3-42fd-865d-1d7ee23515d4,cat-emotional-intelligence,HAS_CATEGORY
rsd-05f5c03b-dee6-480c-9892-118e464e10af,cat-process-management,HAS_CATEGORY
rsd-05fe80a7-a1c7-4523-acc1-8e836e3fd551,cat-trustworthiness,HAS_CATEGORY
rsd-05fedcb7-14aa-461c-934d-dbcc3ac215b0,cat-organizational-skills,HAS_CATEGORY
rsd-06030fcb-4bd0-483b-8ffc-51c90a9f7945,cat-professional-practice-evaluation,HAS_CATEGORY
rsd-0607842e-eefd-4c36-a19b-9b31bd5497f5,cat-active-listening,HAS_CATEGORY
rsd-060ef8ca-1af2-4168-a65c-7561abf63569,cat-instructional-strategies,HAS_CATEGORY
rsd-061285dc-24eb-4ed7-8ad6-6c6358f0c924,cat-systems-architecture,HAS_CATEGORY
rsd-0617d20f-6fc8-41cb-8318-5bdd56ea4d77,cat-content-management,HAS_CATEGORY
rsd-0618f183-58ac-4e4c-911f-e59b24ba8e6c,cat-problem-solving,HAS_CATEGORY
rsd-06224db6-d168-4c44-a8c9-792699954319,cat-special-education,HAS_CATEGORY
rsd-0645b9d3-9998-4966-96c2-6dabdb1be09a,cat-team-building,HAS_CATEGORY
rsd-064eaa50-4658-45bf-9322-02498e073b32,cat-scope-of-practice,HAS_CATEGORY
rsd-065612bb-e3f8-4401-a501-15b221d6e501,cat-digital-marketing,HAS_CATEGORY
rsd-066bec73-da2a-41b0-9cd8-4a99fccbfa0b,cat-time-management,HAS_CATEGORY
rsd-066f495f-7d85-4ce3-b676-1193cfa8b824,cat-ethical-responsibility,HAS_CATEGORY
rsd-06781013-427c-4210-9f18-beb4fb9117ba,cat-contract-management,HAS_CATEGORY
rsd-0679b28d-8a38-43dc-9bc3-244288ad8188,cat-performance-appraisal,HAS_CATEGORY
rsd-06835008-7f6b-40b7-bd47-1661266a5fda,cat-suspension-vehicle,HAS_CATEGORY
rsd-068d73e6-b803-4115-8229-e576dbe5c897,cat-critical-thinking,HAS_CATEGORY
rsd-06915a88-118d-404a-adef-606433494599,cat-electronics,HAS_CATEGORY
rsd-069410f4-0edc-4f98-aba3-d0daa07a21d5,cat-financial-management,HAS_CATEGORY
rsd-0696468e-08f0-4dbe-a3c5-0be46194d988,cat-bank-reconciliations,HAS_CATEGORY
rsd-06a0c7a0-8230-4d63-ad08-f9603176e08b,cat-prompt-engineering,HAS_CATEGORY
rsd-06a2696f-efd5-4995-867f-ec7982b830bc,cat-operating-systems,HAS_CATEGORY
rsd-06ae91b3-21a0-4d26-806b-102bff7a0e99,cat-imagery-intelligence,HAS_CATEGORY
rsd-06b64a4c-6830-4f88-9d7c-3a27a0e7cdfa,cat-financial-services,HAS_CATEGORY
rsd-06ba9040-524c-48e7-9b63-cb2d55b2bbdd,cat-project-planning,HAS_CATEGORY
rsd-06bcd170-8cab-44d8-b531-ef8c9d408ab7,cat-data-driven-decision-making,HAS_CATEGORY
rsd-06bddd35-c4aa-4a41-b17f-fe5f51b7fba0,cat-training-and-development,HAS_CATEGORY
rsd-06cb9766-2606-4aa6-b282-4e48ceb2ed43,cat-cardiology,HAS_CATEGORY
rsd-06d9f9c8-a0cc-4e3c-a42e-acec6d3e3b4f,cat-agency-law,HAS_CATEGORY
rsd-06e26909-0db9-417a-b987-57cea67f7628,cat-health-administration,HAS_CATEGORY
rsd-06e9b1d7-0f36-4339-b15b-6d0d21eb00ab,cat-financial-statements,HAS_CATEGORY
rsd-06f93687-a755-4423-827d-65d01d9ce188,cat-professionalism,HAS_CATEGORY
rsd-070b6fc5-3fe6-4655-a57b-5bf3f7a4d9fa,cat-business-systems,HAS_CATEGORY
rsd-0711f48d-559b-42b6-bf4c-f0dbce6f4943,cat-data-analysis,HAS_CATEGORY
rsd-071bf444-6956-491e-aa1c-82719755afd5,cat-medical-billing-and-coding,HAS_CATEGORY
rsd-07222bbe-7688-40be-8980-3a3f599f3e1a,cat-electronic-medical-record,HAS_CATEGORY
rsd-0722f0d6-5197-4eca-a12c-b6e7cadc8c21,cat-internal-auditing,HAS_CATEGORY
rsd-072a22ac-8440-49a2-a6e9-fcfad3d8d3e4,cat-competitive-analysis,HAS_CATEGORY
rsd-072c6e60-890e-4506-90a5-1aaf47510fb2,cat-compensation-and-benefits,HAS_CATEGORY
rsd-072fb28e-11cb-40aa-bf6c-46643ee785b0,cat-engineering-drawings,HAS_CATEGORY
rsd-07381258-722d-481f-962f-74480e00a02c,cat-public-health,HAS_CATEGORY
rsd-0739a8ae-d403-48cf-95b8-3e0776757276,cat-teaching,HAS_CATEGORY
rsd-073ab557-d437-4436-8ff4-d9cafa61ec7b,cat-parallel-computing,HAS_CATEGORY
rsd-073ccaf4-bf92-4193-b373-de4e1e2113ed,cat-cost-benefit-analysis,HAS_CATEGORY
rsd-0744bbae-e0c2-4b51-a278-25b6b797533c,cat-senior-professional-in-human-resources,HAS_CATEGORY
rsd-0748ff44-0f73-4147-bd48-94de26b75f6b,cat-human-resource-management,HAS_CATEGORY
rsd-074c0199-cd1e-4e64-a90f-b23ee8ac395c,cat-student-centered-learning,HAS_CATEGORY
rsd-07507c45-3c74-4f11-a205-4265922ef694,cat-data-presentation,HAS_CATEGORY
rsd-0751ae26-2aba-4cc0-855d-369d37aecd20,cat-learner-analysis,HAS_CATEGORY
rsd-076184bb-7139-46ec-8932-10028f34df96,cat-tax-preparation,HAS_CATEGORY
rsd-076a152e-2597-4176-9bcb-e1248e82989b,cat-business-communications,HAS_CATEGORY
rsd-07717aad-8bad-4656-8c77-3b7cee25258b,cat-tax-advisory,HAS_CATEGORY
rsd-078489f9-88cf-4216-9b6b-b4612cdbb163,cat-self-reflection,HAS_CATEGORY
rsd-0787954b-4628-4464-97b8-c5a52e298159,cat-warehouse-management,HAS_CATEGORY
rsd-078b20b3-eba7-4471-9dfe-714dd11aa4f4,cat-identity-and-access-management,HAS_CATEGORY
rsd-078e571f-e715-423d-aae0-6590efabc3d2,cat-product-knowledge,HAS_CATEGORY
rsd-0798f49c-c3a5-4e97-87d2-d1474e5cc82b,cat-digital-marketing,HAS_CATEGORY
rsd-079d2ace-dbe3-414f-a282-fc08ab5aa5a9,cat-sales,HAS_CATEGORY
rsd-07ac1a1b-f0d5-4e62-b016-6484d9edf67d,cat-learning-theory,HAS_CATEGORY
rsd-07ad9050-adfa-4e72-84d2-b75363e7afd7,cat-technology-management,HAS_CATEGORY
rsd-07ae219b-1c4e-476d-a5e1-9cead19b061d,cat-data-literacy,HAS_CATEGORY
rsd-07aec13e-b558-46ee-b844-3dce9c7b629c,cat-data-analytics,HAS_CATEGORY
rsd-07ba1eb0-5931-42fe-b665-bfedf1a179b1,cat-team-building,HAS_CATEGORY
rsd-07bc16d0-a356-4ff6-a7e8-e38d81525705,cat-student-centered-learning,HAS_CATEGORY
rsd-07cfc5f0-e4c2-47c1-88ae-3319ebff9393,cat-information-systems,HAS_CATEGORY
rsd-07d0eb36-673e-4867-9e18-a1e92b92807a,cat-computer-hardware,HAS_CATEGORY
rsd-07d5ffe7-b1d8-460f-94cd-ac7b2a9af675,cat-agency,HAS_CATEGORY
rsd-07dd28bc-6831-4eb8-948c-6c393b9de43a,cat-algebra,HAS_CATEGORY
rsd-07de64e7-6f24-4d3b-9d33-8d958cd9cd63,cat-ophthalmology,HAS_CATEGORY
rsd-07e8babf-3120-481e-9f4e-41d3c85fbe93,cat-curiosity,HAS_CATEGORY
rsd-07ec7b62-41e1-451e-9027-ec9cf7727042,cat-selling-techniques,HAS_CATEGORY
rsd-07f11500-03be-4a3f-a61a-cf2607ecb112,cat-cryptography,HAS_CATEGORY
rsd-07f14949-728d-42ca-b950-e9c8345615d3,cat-system-monitoring,HAS_CATEGORY
rsd-07fa733a-9760-482e-a4f2-33b083a36636,cat-human-resource-management,HAS_CATEGORY
rsd-080153dd-5eb4-4d88-b24e-4c12d6b6303f,cat-financial-analysis,HAS_CATEGORY
rsd-080558ad-9464-48d9-b655-306829aa1b76,cat-operations-management,HAS_CATEGORY
rsd-081067a3-ce67-4065-99a3-caee791b7d38,cat-management,HAS_CATEGORY
rsd-08127e54-96f5-4404-a256-f7f3ab44e5d6,cat-public-health,HAS_CATEGORY
rsd-08176ea4-4fb7-4c03-94a4-d4558969de0d,cat-innovation,HAS_CATEGORY
