:START_ID,:END_ID,:TYPE
rsd-46c5a9a3-6c51-44bc-89b2-5d31f091e9b9,align-enterprise-resource-planning,HAS_ALIGNMENT
rsd-46d67306-7612-41ed-a194-09bb8ea496cf,align-financial-analysis,HAS_ALIGNMENT
rsd-46dcd8f4-e833-4978-b305-cc3c78c768e9,align-ks1211c68ybh9yhfrg88,HAS_ALIGNMENT
rsd-46e10e9e-9624-4cba-be8c-6c7d33068e63,align-ks121xy60r6z5c3r172k,HAS_ALIGNMENT
rsd-46eb8b30-6f26-45e1-a956-c277e5235078,align-es886154c56dd7eb0aff,HAS_ALIGNMENT
rsd-46ed6738-47ce-4c5b-a033-686d634e296e,align-eseb1d4619e6e83a061d,HAS_ALIGNMENT
rsd-46ef79f0-c94e-446a-9e22-39398f5c417a,align-ks125b569r313xt23lhy,HAS_ALIGNMENT
rsd-46f4f68e-ce2b-490e-afe4-abe26f4e3f64,align-diversity-management,HAS_ALIGNMENT
rsd-470322d3-2297-41b4-8bb3-646c355ea172,align-es58473dde93a7e10cc4,HAS_ALIGNMENT
rsd-47042aa1-9b72-4dc2-bf99-762189316a2a,align-ks7g2pn6q42wplr91c09,HAS_ALIGNMENT
rsd-4704b5e3-1210-43a8-ad6c-9e4b14ec2a05,align-user-experience-ux-design,HAS_ALIGNMENT
rsd-471227a3-e5d8-4421-9a33-2733cc5d0e20,align-ksrmpti9m1efjrpp8tfn,HAS_ALIGNMENT
rsd-473bf99f-dc17-4df4-a0d7-666ab0422487,align-tax-preparation,HAS_ALIGNMENT
rsd-473e8c35-2b81-497f-9c1b-1528ef2a5aca,align-program-development,HAS_ALIGNMENT
rsd-4757d6e4-c82f-4ea0-95cd-b5e6b9025efe,align-ks123wd6xdcn2v4lc6n8,HAS_ALIGNMENT
rsd-4766ab13-71df-4df0-a92d-a6ac82f15dbb,align-esff590b4370d07e8beb,HAS_ALIGNMENT
rsd-47671a86-b7ee-4857-922f-a2b5831bf83f,align-ks1227d60q7225ftk55v,HAS_ALIGNMENT
rsd-476e2f7d-0844-43a8-b467-08a5eecf2fef,align-ks125ls6n7wp4s6sftck,HAS_ALIGNMENT
rsd-477cb9a7-c4fd-43c8-bca5-e96c9e9f4cbb,align-s10997-012-9212-y,HAS_ALIGNMENT
rsd-477cf5c6-8092-4138-a1a9-dae6b5e1f1d5,align-kscwlhiom07cpe19dku7,HAS_ALIGNMENT
rsd-4785ab42-cd7f-4a16-80ab-194bdabcfc11,align-ks127d361pf0ftxdz7c4,HAS_ALIGNMENT
rsd-47868a0d-8336-4af5-9ede-3282d2cc1622,align-career-development,HAS_ALIGNMENT
rsd-478c9276-2741-4e96-9f6a-a9a4712421cb,align-security-administration,HAS_ALIGNMENT
rsd-478d49a5-28fd-4afe-9227-b9458b0191ee,align-ks125f678lv2kb3z5xw0,HAS_ALIGNMENT
rsd-47920c0c-3e8d-4220-8fa3-70516dd2a243,align-adaptability,HAS_ALIGNMENT
rsd-479987e6-bf87-4d64-ac8e-738b40b8563c,align-ks441cw70zk0yprhckg2,HAS_ALIGNMENT
rsd-479b7b39-2567-4100-b3d6-bfdedc8d13c7,align-ks440w865gc4vrbw6ljp,HAS_ALIGNMENT
rsd-47a1d726-e429-4adf-9741-f7f04dded548,align-curriculum-development,HAS_ALIGNMENT
rsd-47af3664-0a69-4d2f-8dac-ce087b89dd36,align-differentiated-instruction,HAS_ALIGNMENT
rsd-47b04b1d-cef6-4b89-b11a-d7043bb44b74,align-family-engagement,HAS_ALIGNMENT
rsd-47b2b930-1f70-4938-bc86-bfd97fe390e9,align-audience-segmentation,HAS_ALIGNMENT
rsd-47b59bc3-8c23-4d83-ba45-daeda64b36be,align-ks123kr6w35x39jp65mx,HAS_ALIGNMENT
rsd-47b680bc-5e86-46b5-9d9d-4d7192889a6e,align-ks127x86g0nydv7sysjm,HAS_ALIGNMENT
rsd-47ba5fc6-8de6-4571-a224-827b554f43e2,align-esb4c707e98b551de4a2,HAS_ALIGNMENT
rsd-47c2ca0a-a372-4fb7-b1cc-c12d61a6ab56,align-showpdf,HAS_ALIGNMENT
rsd-47d0a7f3-c8ca-409c-a23c-229bb1d46eba,align-ks122vw78q67xr4c3zdw,HAS_ALIGNMENT
rsd-47d33833-7c6b-4e1a-b951-a1070a3dd0e1,align-program-development,HAS_ALIGNMENT
rsd-47d6a842-e1b1-4714-9d03-adadc5bc029f,align-ks121ds6d1xd7krf5cy3,HAS_ALIGNMENT
rsd-47d8078c-0220-478a-ae05-1ba4efcff96a,align-ks122nr6ny1kb0td40g4,HAS_ALIGNMENT
rsd-47d9b4f9-ef5b-4bc4-a7b4-22c9266f4ec1,align-business-process,HAS_ALIGNMENT
rsd-47dcd452-1129-4e14-a498-e8add30a7ba0,align-ks120b874p2p6bk1mq0t,HAS_ALIGNMENT
rsd-47def574-7870-4c2f-bed6-52041eaf7b3b,align-ks1282m68wl9t4yh3slf,HAS_ALIGNMENT
rsd-47e5eb69-5f57-46d0-99d4-cdd324113de0,align-ks1256w6mpkrnm11qmpm,HAS_ALIGNMENT
rsd-47ea96b0-d279-4380-b70b-8adc2f78d211,align-open-skills,HAS_ALIGNMENT
rsd-47ec491b-bebd-466b-a31f-55cc6221cfb9,align-software-engineering,HAS_ALIGNMENT
rsd-47fc9585-8d11-4b3a-a411-f28a59e5db19,align-team-leadership,HAS_ALIGNMENT
rsd-4801bac8-439e-42ad-8a47-41e504875b79,align-tax-compliance,HAS_ALIGNMENT
rsd-48077133-a4de-49f9-aa9a-62e0cf3d1ab8,align-business-process,HAS_ALIGNMENT
rsd-48080275-5120-4a25-af46-6771b2831612,align-es13f9d52a14d3e8eeca,HAS_ALIGNMENT
rsd-4810e43b-8fcc-41d7-9435-f30dfb2b3201,align-ks7g4x66q33j9n7g9j4j,HAS_ALIGNMENT
rsd-48215f7d-de6c-423b-a409-1ca8adce42b6,align-ks124tg6c6gq3rgybj3g,HAS_ALIGNMENT
rsd-482fec0f-1eb7-45cc-b3da-191206417025,align-ks123hv5whqxdmxz667k,HAS_ALIGNMENT
rsd-48493159-6a0a-429f-8b06-30364c37290a,align-accountability,HAS_ALIGNMENT
rsd-484e0ef2-b570-4a18-8f96-91cf843d9b2e,align-ks122f164hpdt3cwvw24,HAS_ALIGNMENT
rsd-485028e9-3692-4f79-b60d-c634bdf118b0,align-es5bd288b5b33ff14750,HAS_ALIGNMENT
rsd-48510bf5-d44c-4c51-bbda-d6027f3646f8,align-ks121w46cjxq5zq506ms,HAS_ALIGNMENT
rsd-4853771b-7ade-4d0c-91ab-635b30d5072a,align-teaching,HAS_ALIGNMENT
rsd-486f020d-9b30-4316-8a76-0ab5d3eefe5c,align-problem-solving,HAS_ALIGNMENT
rsd-4870e046-23bc-44f5-9fc4-b7de3490c82b,align-cultural-diversity,HAS_ALIGNMENT
rsd-4873fa5c-0725-4ee2-9479-42ce5d601ec4,align-sql-programming-language,HAS_ALIGNMENT
rsd-4884b327-718f-4429-904f-449238af5a1b,align-es246381c6b751e993d6,HAS_ALIGNMENT
rsd-488de30b-e7bb-4c93-8fa8-af1b1630ed3e,align-ks127d361pf0ftxdz7c4,HAS_ALIGNMENT
rsd-488fe30a-a1b2-4629-8f3d-6a73c185b0cd,align-communication,HAS_ALIGNMENT
rsd-48903621-516f-4ec7-abdd-21d36dc9f0b9,align-es246381c6b751e993d6,HAS_ALIGNMENT
rsd-48957e4f-36a4-4e5b-af4c-0d9b7b35b36c,align-es899ba440fa3441f22a,HAS_ALIGNMENT
rsd-489c63ac-a730-4d82-b412-2e362f07ef8d,align-esd2edf2e51d7c90fd5f,HAS_ALIGNMENT
rsd-48a2ef57-efd9-4527-a45b-a814d67ff18c,align-ks1227d60q7225ftk55v,HAS_ALIGNMENT
rsd-48b555ee-87f1-47b6-a660-936812c0c12b,align-ks1245b75k22fqsvg892,HAS_ALIGNMENT
rsd-48b9b55a-f93d-485b-bef6-712ca75bf261,align-bgsaa93822820df21114,HAS_ALIGNMENT
rsd-48bf4c3a-aeda-472b-b9ea-23b0789bda57,align-ks127d361pf0ftxdz7c4,HAS_ALIGNMENT
rsd-48ca254a-051f-4cb0-b3e0-f5a4014533d4,align-open-skills,HAS_ALIGNMENT
rsd-48ca8a19-0cc7-4ab9-872f-fb00f8f2ff8a,align-ks120zx6h5tztl8p9n3f,HAS_ALIGNMENT
rsd-48cb2907-43b5-4d1e-a9de-a29bea94b90b,align-ks1219n6z3xq19v0hskr,HAS_ALIGNMENT
rsd-48cfcc13-762f-483a-8b77-c845a1b615e7,align-es1770deb77fad2c20d3,HAS_ALIGNMENT
rsd-48d16561-48d2-48d2-a312-bed6f57ef1b4,align-ks441075wgfjj4grfg2q,HAS_ALIGNMENT
rsd-48d4863c-80a3-490b-b9d8-127e5256ba80,align-model-based-systems-engineering,HAS_ALIGNMENT
rsd-48d566ac-ac36-4d88-8f2b-124de7771ff3,align-artificial-intelligence,HAS_ALIGNMENT
rsd-48e37778-bc34-45b6-907b-6556f246b46d,align-ks7g0c36yw29vs8kpc05,HAS_ALIGNMENT
rsd-48eed2e4-9490-492e-9280-19f0bcb90ba0,align-business-strategies,HAS_ALIGNMENT
rsd-48f9eb21-3305-4ca5-a1bf-42d0464d719c,align-ks120gv6c72jmszkmtd7,HAS_ALIGNMENT
rsd-4911a115-2759-4534-b6b1-8c563dd364cb,align-ks123c271jpz5mhpzg97,HAS_ALIGNMENT
rsd-4912ed10-749b-40ce-a073-0ee115be3d64,align-ks441dk5zdf8q8fwl19r,HAS_ALIGNMENT
rsd-4919a0e2-c109-4b44-8cdb-923bac28190f,align-eseb1d4619e6e83a061d,HAS_ALIGNMENT
rsd-491c042c-68a3-47b1-989b-c4b208c235bc,align-financial-analysis,HAS_ALIGNMENT
rsd-491f1803-da9a-48ee-9721-75349805400e,align-ks123987840l8j17862k,HAS_ALIGNMENT
rsd-493b019e-4d9a-4e6f-aed2-b17f6eec2915,align-warehouse-management,HAS_ALIGNMENT
rsd-493cff16-c1f3-4666-998b-2001f6cef234,align-vulnerability-assessments,HAS_ALIGNMENT
rsd-493d96ae-f9dc-4c41-a481-d1939ae7c4d3,align-es33ab8b5444b3241068,HAS_ALIGNMENT
rsd-4940257f-1039-4261-b335-104bed5c7190,align-ks440y975rd841m02v3s,HAS_ALIGNMENT
rsd-494919d4-ede5-464c-b08b-496c94806a8d,align-stress-management,HAS_ALIGNMENT
rsd-494f9f0f-1824-47a4-9164-4f4fbe72a961,align-user-experience-ux-design,HAS_ALIGNMENT
rsd-4950646a-4c87-4bcd-ba62-81ba98a6c196,align-quality-management,HAS_ALIGNMENT
rsd-4956f365-164c-4f28-871e-defb42b6d4ad,align-financial-statements,HAS_ALIGNMENT
rsd-49636f41-8f2a-4842-a88b-93ca4dae1068,align-social-media-marketing,HAS_ALIGNMENT
rsd-496c75ab-9d9a-403f-b282-3887120873fa,align-ks122w96t2t9j5pz0vmp,HAS_ALIGNMENT
rsd-49784049-739d-41ae-a243-0de9e1de9470,align-learner-analysis,HAS_ALIGNMENT
rsd-497d0be5-d661-4ae1-a65f-62a74bbf38e1,align-ks1218w78fgvpvp2kxpx,HAS_ALIGNMENT
rsd-497d7374-bfd9-4573-bbca-dfb88bc2e829,align-empirical-analysis,HAS_ALIGNMENT
rsd-497f1ed5-1ed5-4bab-bdd9-4db4a4659b2e,align-critical-thinking,HAS_ALIGNMENT
rsd-497f4c85-f5c6-43a0-a3af-229240610ecf,align-ks122qh61m1mnj0bp4xz,HAS_ALIGNMENT
rsd-498d25ae-6fcd-484e-b69a-eba18ab3845d,align-online-teaching,HAS_ALIGNMENT
rsd-4995afaf-8564-46f7-80d5-0fbb217f0439,align-troubleshooting-problem-solving,HAS_ALIGNMENT
rsd-4996e619-363c-4da1-ade9-c85b7409f189,align-ks4418462ttgkl3cwjht,HAS_ALIGNMENT
rsd-499889eb-9611-4be3-ae20-9fc0d7ee8058,align-ks126sw5zzyp3hxxpx1x,HAS_ALIGNMENT
rsd-49a077bb-29e9-440d-bbd4-59f808999901,align-es4e81d4e042f468c897,HAS_ALIGNMENT
rsd-49a9d2ad-3b10-464d-8142-7ba0734ab73e,align-ks127pg6m8xyrm4k36g4,HAS_ALIGNMENT
rsd-49b33b64-1aff-4fbc-a242-7798bac051c6,align-ks1257k66jf3drp7f8gx,HAS_ALIGNMENT
rsd-49b759d8-7ef9-4117-b3f3-fab272857867,align-es12f6869e7f07d20f2f,HAS_ALIGNMENT
rsd-49c24a3b-a2c4-4102-8b22-2ffec398634c,align-ks123y66dnrsj1qgk9nw,HAS_ALIGNMENT
rsd-49c45f83-8f4a-4347-aed0-06df6b3bfb31,align-ks121zj60hpm7chjtqyq,HAS_ALIGNMENT
rsd-49c7da71-e8b3-4229-8915-9a35cf2c5a06,align-customer-experience,HAS_ALIGNMENT
rsd-49c81175-3881-4d5d-806e-8edd33ecac19,align-problem-solving,HAS_ALIGNMENT
rsd-49d58c06-e026-4875-8985-5bf1696b9bf4,align-ks4401d6pyrmfqc4hr62,HAS_ALIGNMENT
rsd-49e0cfca-01c1-4da5-b3f6-8e8673c24d8a,align-business-process,HAS_ALIGNMENT
rsd-49e2409f-1479-48ce-b5a8-078eda5b2c98,align-decision-making,HAS_ALIGNMENT
rsd-49e9fc58-a511-47fc-a7ea-6fd75f023c3f,align-cyber-security,HAS_ALIGNMENT
rsd-49eb1031-0d93-4186-a94b-c0b72061caf9,align-financial-management,HAS_ALIGNMENT
rsd-49ede189-8501-47eb-8cb2-1e6207902313,align-cyber-security,HAS_ALIGNMENT
rsd-49f5e753-e1dc-4ba7-ae8f-fd036f2a9d0b,align-ks1211j6cbcrd96f9wlf,HAS_ALIGNMENT
rsd-49f6acb2-f0d3-4ecb-a3a9-4db0a37e4251,align-ks1238j5z67lvf879rrh,HAS_ALIGNMENT
rsd-4a0287a8-3fb9-4d8d-8765-c5dbea023927,align-ks124tg6c6gq3rgybj3g,HAS_ALIGNMENT
rsd-4a08a1bb-095e-41fe-9808-b4452c4de207,align-time-management,HAS_ALIGNMENT
rsd-4a097e8a-d577-4283-b6ce-019189b607b5,align-resource-management,HAS_ALIGNMENT
rsd-4a1402c3-1d8b-420f-967a-df59075dc731,align-ks123kr6w35x39jp65mx,HAS_ALIGNMENT
rsd-4a26158e-9e74-4960-ab88-be9a4826c898,align-ese97e0894302cac334a,HAS_ALIGNMENT
rsd-4a27a52d-adcd-4dd9-9cf2-6ee30723369e,align-ks120gv6c72jmszkmtd7,HAS_ALIGNMENT
rsd-4a29eb2d-6d15-49df-aad7-9d0c4fc82db1,align-communication,HAS_ALIGNMENT
rsd-4a2b346b-24c0-4ee4-8c66-5de0ebac8e51,align-ks4418462ttgkl3cwjht,HAS_ALIGNMENT
rsd-4a2cc4fc-5d51-467c-8f2a-5b3cb5fd0b05,align-customer-billing,HAS_ALIGNMENT
rsd-4a3607d9-9299-49b8-8fe6-a428df0ae9da,align-it-infrastructure,HAS_ALIGNMENT
rsd-4a362e49-6a59-4e32-9c4d-4c8eb2ec949c,align-ks120zx7019j4v8dhbtm,HAS_ALIGNMENT
rsd-4a38316e-41c9-4683-a91e-972f15877c8c,align-ks1256c6dbyg39v53j4v,HAS_ALIGNMENT
rsd-4a390f49-71e9-4205-8b3d-ad9b7d181ce0,align-ks1203k6fq749njnrbbx,HAS_ALIGNMENT
rsd-4a403fd0-334a-43f7-8f2f-3112a6b98e5c,align-es3937eec3d5d7345412,HAS_ALIGNMENT
rsd-4a42b634-3de6-4b52-a00b-03e4f88bdbb4,align-ks121v277c12cv7t1ynr,HAS_ALIGNMENT
rsd-4a46e75a-ba6b-4e21-b1c5-b5ab5a678456,align-ks120gv6c72jmszkmtd7,HAS_ALIGNMENT
rsd-4a5f00fe-ae4b-4ef2-8bb6-7783612be8f0,align-ks122xy6c5jw4hmt0vt7,HAS_ALIGNMENT
rsd-4a600114-7045-4560-a468-8b724c0bdbba,align-manufacturing-processes,HAS_ALIGNMENT
rsd-4a60684d-0af4-450d-81c0-5f6dc78fbf53,align-ks1282k6qk68njhmg8v2,HAS_ALIGNMENT
rsd-4a606da9-dd3c-448e-a363-bf508326e969,align-financial-planning,HAS_ALIGNMENT
rsd-4a62c7a5-1656-43ce-babc-c23b24d582de,align-ks1219b681x3j9mk0kph,HAS_ALIGNMENT
rsd-4a66beda-fa7e-4557-b5dd-0f54447bcfde,align-ks440w865gc4vrbw6ljp,HAS_ALIGNMENT
rsd-4a694e0d-bd5d-401b-85e0-4e3fdbd89940,align-financial-management,HAS_ALIGNMENT
rsd-4a69f3b2-2a50-4568-9d84-474313e87db5,align-esa580ae0adc4956232f,HAS_ALIGNMENT
rsd-4a6b49c8-d04e-49b4-886e-3ef74a53a275,align-ks122nr6ny1kb0td40g4,HAS_ALIGNMENT
rsd-4a74fef7-5583-491c-b20e-4ebca94c6d9c,align-ks122j56pzmmfl1svy1f,HAS_ALIGNMENT
rsd-4a8e7868-bac1-4afe-8dad-24b5228a5936,align-ks441136fkynp8xfvlz1,HAS_ALIGNMENT
rsd-4a900406-3e55-4065-a0f6-168c2e99fef6,align-ks1256c6dbyg39v53j4v,HAS_ALIGNMENT
rsd-4a95a083-104b-47e0-8033-6f5336ab3796,align-ks440hb6r9m0rqzffwyz,HAS_ALIGNMENT
rsd-4a979bd7-9cce-47ba-a173-65777c113c56,align-esff590b4370d07e8beb,HAS_ALIGNMENT
rsd-4a9bdb69-3d00-4a53-b12f-f63632d93bcc,align-esb4f2bd367f3364ea7e,HAS_ALIGNMENT
rsd-4a9ce8e3-02be-4a92-b804-56c128bcee9c,align-ks122pl70d99vrwmfm2t,HAS_ALIGNMENT
rsd-4aa98393-3b4a-4999-a56f-9e1d2b28c78b,align-change-management,HAS_ALIGNMENT
rsd-4abeebde-070b-4d52-a07f-d7b942f6a6d6,align-goal-setting,HAS_ALIGNMENT
rsd-4ac0386f-4507-4fdf-94f7-e18bbd0baa0b,align-ks122pg64bt2bt6x15hf,HAS_ALIGNMENT
rsd-4ac24e2f-2ee1-4489-ac75-0bc7f57ee86e,align-ks441536vtgswk6mdlmt,HAS_ALIGNMENT
rsd-4ac96467-fcd6-492c-9b16-f9ab8bc149d9,align-information-security-management,HAS_ALIGNMENT
rsd-4acaf0af-dc8d-448a-8468-4a682c513789,align-ks1217p66nk6bw72m9fh,HAS_ALIGNMENT
rsd-4acd4bb1-0b1b-40fa-9863-fb55c5e69982,align-ks1203w702nd09xhkjr5,HAS_ALIGNMENT
rsd-4ad0a684-322a-4d22-bbf1-153416bcfdaa,align-es9be78011491f7668aa,HAS_ALIGNMENT
rsd-4ade020d-b72c-44b7-a8a6-79a69969465d,align-career-management,HAS_ALIGNMENT
rsd-4ae27e57-1d1b-453c-afc6-cd0eee9ec569,align-user-experience-ux-design,HAS_ALIGNMENT
rsd-4af3451b-35b6-4580-88d8-e5b87aca56e2,align-showpdf,HAS_ALIGNMENT
rsd-4afa5394-8442-479f-94ed-95f951a98936,align-esc5567f7a6fa12d0dcd,HAS_ALIGNMENT
rsd-4afc4acf-cb29-45be-84c5-11e2e0f6fb36,align-ks1253v6y3x0n15vnkcr,HAS_ALIGNMENT
rsd-4afe7cea-939d-46b2-8d3e-4105d3ebb433,align-ks127m36pqpzlcdrj5fb,HAS_ALIGNMENT
rsd-4b030dad-e170-4f76-96e2-1b32034ec1fc,align-team-management,HAS_ALIGNMENT
rsd-4b0eef77-2ae5-48ea-9173-453a237fe65c,align-ks440235vj8f2mhqk11r,HAS_ALIGNMENT
rsd-4b194287-a033-400b-96eb-6ddfa8239ee1,align-ks122vv71xnn7y03xjnn,HAS_ALIGNMENT
rsd-4b1d3e5d-ca0b-4aa5-b4d6-83b7eb083093,align-ese6f0148c7a499c5987,HAS_ALIGNMENT
rsd-4b341b93-4715-4eed-a444-1c1d4e1ba985,align-esaea6b36cacc973c466,HAS_ALIGNMENT
rsd-4b366fc9-c9c7-4a73-b493-8faf9f027119,align-supply-chain-management,HAS_ALIGNMENT
rsd-4b3caf0c-84f2-4e50-a49f-963711b93c8f,align-ks125zb6bwf5ry40bh1b,HAS_ALIGNMENT
rsd-4b3d1416-3a7d-4fe6-a819-1d9e17e10ba6,align-ks1208p6zmz4n872y7x5,HAS_ALIGNMENT
rsd-4b3f2d1d-77cd-4603-8c13-13642835b2de,align-n-a-wgu-skill,HAS_ALIGNMENT
rsd-4b44ae03-9ead-4e4b-a76a-65c20516ad96,align-literacy,HAS_ALIGNMENT
rsd-4b4708ff-eb6f-40f7-b51b-b84578a75a74,align-management,HAS_ALIGNMENT
rsd-4b4e7526-5fac-448c-94e9-f8f69b8a677c,align-ks1227k6fy9569llfz2n,HAS_ALIGNMENT
rsd-4b58f5a8-191e-47f6-9dca-50036ef4fc6f,align-ks1265j78by2w8mt9cpx,HAS_ALIGNMENT
rsd-4b6cd689-dc17-4798-8507-ce312f251cfa,align-ks440qs66ycbn23y8k25,HAS_ALIGNMENT
rsd-4b700f63-d0c4-494c-877f-1aed99926ecf,align-ks122w26skglzj2klf5m,HAS_ALIGNMENT
rsd-4b825141-b4b4-45e9-b21d-5375e683dcd6,align-project-management,HAS_ALIGNMENT
rsd-4b8af93f-9f69-414b-8b42-f418c832b27e,align-ks1226l6xyt1n27wryjm,HAS_ALIGNMENT
rsd-4b94314e-5b2a-4805-8baf-a8e1f1f66344,align-ks120rn6fdts9flch3t0,HAS_ALIGNMENT
rsd-4b9682e2-1490-4df1-8398-f559df40aa70,align-ks440d57549x8t9t50hd,HAS_ALIGNMENT
rsd-4b974580-b6d4-454a-b5f9-c4b6b8215570,align-ks127d361pf0ftxdz7c4,HAS_ALIGNMENT
rsd-4b9de2c6-6695-4a0b-8044-a75a1d196f90,align-es600d64cb6b73fa1b41,HAS_ALIGNMENT
rsd-4b9f81e3-a689-4916-a09a-bfd0d6df900c,align-ks120gv6c72jmszkmtd7,HAS_ALIGNMENT
rsd-4ba2b46a-59e8-4e88-a26d-eab7f97d7d4a,align-ks122j56pzmmfl1svy1f,HAS_ALIGNMENT
rsd-4bacfb31-7900-445e-a97d-51450c4a45a7,align-ks5s1x799bl7uh79pt17,HAS_ALIGNMENT
rsd-4baf4832-227d-4987-aaa6-66f40718e8eb,align-es8c087d7ee8b81da9c0,HAS_ALIGNMENT
rsd-4bb18f36-33ce-4c90-af73-ca63e154656f,align-systems-architecture,HAS_ALIGNMENT
rsd-4bbac0ee-b44a-4a7b-852d-bc608fe3f1e1,align-es58473dde93a7e10cc4,HAS_ALIGNMENT
rsd-4bc4a5bf-1102-4ec9-b672-34a02bdb955b,align-marketing,HAS_ALIGNMENT
rsd-4bcf3760-d908-4560-b534-63b7e2e19ffc,align-ks1253h61ttr1fzwsrh4,HAS_ALIGNMENT
rsd-4bd493c0-744a-4f82-a9fc-3f572bd42295,align-data-collection,HAS_ALIGNMENT
rsd-4bdaed06-1520-46e8-9cfe-ce792c4331fd,align-ks122b071lmgxvtt3z91,HAS_ALIGNMENT
rsd-4bf0822b-24b7-473f-bcae-9a38c1c99d74,align-financial-forecasting,HAS_ALIGNMENT
rsd-4bf597d1-d0bb-4da4-bebe-b48e3dabeac0,align-ks1254g6x37ns306y596,HAS_ALIGNMENT
rsd-4bfe9888-0044-4a5b-9365-b1e3a5239e7c,align-instructional-strategies,HAS_ALIGNMENT
rsd-4c038b40-77b2-4c49-8828-d36731d6f535,align-ks123l569rwqvsywrm2f,HAS_ALIGNMENT
rsd-4c099708-fa4c-43d7-adde-4bc7293df9f8,align-ks4425c63rph46fj9bx7,HAS_ALIGNMENT
rsd-4c0a05d8-e3a4-487d-bec1-2706392f09b9,align-ks122y174mlt2hyvmjdp,HAS_ALIGNMENT
rsd-4c11d9d0-ea2f-4ce2-8a9d-3336dfb02c3a,align-ks1257j640c5x6f0lnxj,HAS_ALIGNMENT
rsd-4c21239e-6261-4e5f-b198-f09de472dd3f,align-ks123987840l8j17862k,HAS_ALIGNMENT
rsd-4c224a0a-45a0-4c36-9be5-6d52829ed1b2,align-software-as-a-service-saas,HAS_ALIGNMENT
rsd-4c2269d7-05b1-42fd-8d85-82ea11683716,align-ks120gv6c72jmszkmtd7,HAS_ALIGNMENT
rsd-4c2f04a6-99c0-4cea-b705-e1cccca492bb,align-student-centred-learning,HAS_ALIGNMENT
rsd-4c330464-e01a-4cf1-8605-61711ae3eb0d,align-ks441td6115p4m4g1lfz,HAS_ALIGNMENT
rsd-4c39c38a-332b-4252-8095-454ac16993da,align-ks1289c6qs0tssb4pngg,HAS_ALIGNMENT
rsd-4c454fe6-eae3-4d64-89a4-5297a06d0ff9,align-ks127y375wmj2wbj98lc,HAS_ALIGNMENT
rsd-4c4abb3c-c2f1-418c-9415-e7bfa79744e9,align-policy-analysis,HAS_ALIGNMENT
rsd-4c6887b9-cd72-4254-b268-b21a132b1e66,align-learning-aids,HAS_ALIGNMENT
rsd-4c6a7714-380a-4310-b9f0-f2b019666e56,align-ks127fs5vp9b8wfrh60t,HAS_ALIGNMENT
rsd-4c6ed152-0ed1-45c8-b775-1780bb914f11,align-ks126x26zwsblw188t04,HAS_ALIGNMENT
rsd-4c7a2690-2f68-4083-b419-cb455778b581,align-ks1265d6rgjl2y4j6v5b,HAS_ALIGNMENT
rsd-4c85a8eb-f4f9-441b-9547-7d7ace195dc0,align-procurement,HAS_ALIGNMENT
rsd-4c8dfbf4-18cf-437a-993c-b9e615f63d80,align-es956a225151a706bfa0,HAS_ALIGNMENT
rsd-4c8eadd2-8dd4-4b9f-bd6a-84569f197bff,align-ks123ld606c8cd3fhr36,HAS_ALIGNMENT
rsd-4cab8ee6-aadc-45ee-a88c-c1db1b5ee1ce,align-kscftlklb8ge4vijnvrr,HAS_ALIGNMENT
rsd-4cb3626c-0c7c-416b-9ff5-7bb1b7c68544,align-strategic-planning,HAS_ALIGNMENT
rsd-4cb5a3ef-d674-4cfc-ad5d-a0753ecc17a8,align-customer-support,HAS_ALIGNMENT
rsd-4cc211ed-2022-4b26-9c92-ffae2969a4dc,align-ks126wh5xrqysnp9jgc5,HAS_ALIGNMENT
rsd-4cd48115-5561-4445-985d-b5952fb136fe,align-financial-management,HAS_ALIGNMENT
rsd-4ce9ea85-2956-4cde-a389-0dc24a9de019,align-ks4410k6mpmf090t04cs,HAS_ALIGNMENT
rsd-4cee92c2-a8e9-41ce-86bc-61d5c666a8b1,align-financial-management,HAS_ALIGNMENT
rsd-4cf435c2-49e7-4f5f-be4f-ce9aa717c79c,align-market-research,HAS_ALIGNMENT
rsd-4cfa4a53-52fc-403d-afa0-c68c6d9cfb38,align-ks5s1x799bl7uh79pt17,HAS_ALIGNMENT
rsd-4d00988a-d3c2-485f-825d-ee0494fa5a49,align-ks441k2756cxyxbg990g,HAS_ALIGNMENT
rsd-4d0a885f-1394-46fc-8fa9-d4e95f95d14c,align-ks127qd6r8svzfyykllm,HAS_ALIGNMENT
rsd-4d10f8b3-5a87-470f-99ae-a132c0f92b93,align-esd2edf2e51d7c90fd5f,HAS_ALIGNMENT
rsd-4d1a226d-dbd6-4c52-9a70-ec3b1ab2f7d5,align-ks1217p66nk6bw72m9fh,HAS_ALIGNMENT
rsd-4d1b62c9-5489-4007-9e6e-50ececbcec45,align-communication,HAS_ALIGNMENT
rsd-4d207a2b-6b5e-4924-9b67-47bf5a71ff19,align-cloud-computing,HAS_ALIGNMENT
rsd-4d2b560c-83d4-4315-a887-d52e040c45a5,align-ks4427c77prbt3948vnb,HAS_ALIGNMENT
rsd-4d2d9275-5a47-4d45-8bcb-48c236d065f1,align-ks122ql6nn356rrjt6rv,HAS_ALIGNMENT
rsd-4d2e8f70-8666-43bd-8bfa-fbb763c7a287,align-talent-acquisition,HAS_ALIGNMENT
rsd-4d4656e2-61a9-4618-8138-84f2258def71,align-esfc43dca3801e591cd5,HAS_ALIGNMENT
