"Canonical URL","RSD Name","Authors","Skill Statement","Categories","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/028eaf14-de14-479f-8e35-78e14a234d7e","Accounting Operations Leadership","Western Governors University","Lead accounting operations and the preparation of financial reports.","Financial Reporting","Leadership; Accounting; Month-End Close Processes; Budgeting; Budget Reports; Financial Statements; Finance; Financial Reports","","CPA","11-0000; 13-0000; 15-0000; 19-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Financial Reporting","https://www.fasb.org/page/ShowPdf?path=Concepts%20Statement%20No.%208%E2%80%94Conceptual%20Framework%20for%20Financial%20Reporting%E2%80%94Chapter%202,%20The%20Reporting%20Entity.pdf",""
"https://osmt.wgu.edu/api/skills/6af82565-9219-409c-9e7c-ec40e6d28c2e","Day-to-Day Recording","Western Governors University","Record daily financial transactions.","Financial Accounting","Month-End Close Processes; Financial Statements","","CPA","11-0000; 13-0000; 15-0000; 19-0000; 33-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000; 33-3000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080; 33-3020","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Financial Accounting","https://lightcast.io/open-skills/skills/KS123Y56VDHMZ288XX1W/financial-accounting",""
"https://osmt.wgu.edu/api/skills/d40953cb-8972-48fc-bc95-eb1084fe0d2c","Accounting Trend Analysis","Western Governors University","Analyze current accounting trends to design models to establish cost-effective budgets for future projects.","Accounting Management","Analysis; Analytical Techniques; Management; Accounting; Accounting Management; WGUSID: 226","","CPA; CMA","13-0000","13-2000","13-2010; 13-2030; 13-2040; 13-2060; 13-2080","13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Accounting Management","https://skills.emsidata.com/skills/KS1203Z6YQZ0X4XX7RM2",""
"https://osmt.wgu.edu/api/skills/0eb7228c-bb02-44e7-96b4-24e7058f5ee5","Proper Accounting Methods Enforcement","Western Governors University","Enforce proper accounting methods and policies to ensure positive overall company financial health.","Accounting Management","Management; Accounting; Finance; Accounting Management; WGUSID: 4074","","CPA; CIA","13-0000","13-2000","13-2010; 13-2030; 13-2040; 13-2060; 13-2080","13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Accounting Management","https://skills.emsidata.com/skills/KS1203Z6YQZ0X4XX7RM2",""
"https://osmt.wgu.edu/api/skills/104f7666-2807-4363-927f-698f2f3a64e6","Financial Statement Review","Western Governors University","Review financial statements to identify discrepancies and make corrections.","Financial Statements","Management; Accounting; Financial Statements; Finance; Accounting Management","","CPA; CIA; CFE","13-0000","13-2000","13-2010; 13-2030; 13-2040; 13-2060; 13-2080","13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Financial Statements","https://lightcast.io/open-skills/skills/KS123YJ6KVWC91BTMB4R/financial-statements",""
"https://osmt.wgu.edu/api/skills/f13d2ab2-f105-462a-86f7-96f0de9aaed9","Month-End Close Execution","Western Governors University","Execute month-end closes with a focus on accruals and the posting of appropriate entries in compliance with generally accepted accounting principles (GAAP).","Accruals","Accounting; Generally Accepted Accounting Principles (GAAP); GAAP; Accruals; WGUSID: 3296","","CPA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Accruals","https://skills.emsidata.com/skills/KS120496P0NDBPKP322Z",""
"https://osmt.wgu.edu/api/skills/83d9be20-f696-4ac4-855e-6d8288a69820","Pattern Detection","Western Governors University","Detect patterns within a volume of financial information.","Accounting","Analytical Techniques; Population Health Management; Population Health; Population_Health_Management_Certificate_2021; Tableau; Bloomberg; QuickBooks; Sage; Microsoft Office Suite; Analytical Skills; SAS; Reuters","","","13-0000","13-1000; 13-2000","13-1080; 13-1110; 13-2050; 13-2060; 13-2080","13-1081; 13-1111; 13-2061; 13-2081","","","Accounting","https://lightcast.io/open-skills/skills/KS1203W702ND09XHKJR5/accounting",""
"https://osmt.wgu.edu/api/skills/519c44e3-8319-46c4-96be-e4d29c5b16db","Financial Position Determination","Western Governors University","Determine the financial position of the organization based on balance sheet data.","Balance Sheet","Finance; Balance Sheet; WGUSID: 2283","NICE_AN_LNG","CPA; CMA_BU; CIA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Balance Sheet","https://skills.emsidata.com/skills/KS120W86KJ30NQJCQ3ZP",""
"https://osmt.wgu.edu/api/skills/0696468e-08f0-4dbe-a3c5-0be46194d988","Transaction Evaluation","Western Governors University","Evaluate bank reconciliations to verify that all transactions are accurately reflected in both the client's records and the bank statement.","Bank Reconciliations","Bank Reconciliations","NICE_AN_LNG","CPA; CIA; CFE","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Bank Reconciliations","https://skills.emsidata.com/skills/KS120WQ677W47TWMCBB2",""
"https://osmt.wgu.edu/api/skills/f7e02396-b391-4ce5-828e-f2752c1644ef","Double Entry Accounting Operation","Western Governors University","Operate a double entry accounting system.","Bookkeeping","Accounting; Accounting Systems; Bookkeeping; Double Entry Accounting Systems; WGUSID: 5220","NICE_AN_LNG","CPA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000; 15-2000; 19-3000; 19-4000","11-3030; 13-1020; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080; 15-2040; 19-3010; 19-4060","11-3031; 13-1021; 13-1022; 13-1023; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081; 15-2041; 19-3011; 19-4061","","","Bookkeeping","https://skills.emsidata.com/skills/KS1203X6ZDCNW2J3RC4X",""
"https://osmt.wgu.edu/api/skills/5595f7bf-488b-4cdf-bbe9-75fa2a7bc845","General Ledger Information Recording","Western Governors University","Record information in a general ledger.","General Ledger","Bookkeeping","NICE_AN_LNG","CPA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000; 15-2000; 19-3000; 19-4000","11-3030; 13-1020; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080; 15-2040; 19-3010; 19-4060","11-3031; 13-1021; 13-1022; 13-1023; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081; 15-2041; 19-3011; 19-4061","","","General Ledger","https://lightcast.io/open-skills/skills/KS1248L77TSY3J2V2XC1/general-ledger",""
"https://osmt.wgu.edu/api/skills/d2cb70a5-3feb-49d7-b368-58f13fd92bbf","Budget Review","Western Governors University","Review budgets to ensure compliance with authorized spending limitations.","Budgeting","Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Budgeting; Budget Process; Microsoft Visio","","CPA; CMA","11-0000; 13-0000","11-9000; 13-2000","11-9030; 13-2030; 13-2040; 13-2060","11-9033; 13-2031; 13-2041; 13-2061","","","Budgeting","https://lightcast.io/open-skills/skills/KS120HK5XY6JV257QLTX/budgeting",""
"https://osmt.wgu.edu/api/skills/6892b228-9c08-4ce4-8a31-3b25ff62c019","Preparation","Western Governors University","Prepare a project budget, including developing cost estimates for budget development.","Budgeting","Budgeting; Budget Management; Project Budgeting; WGUSID: 5543","InTASC_3a; InTASC_3d; InTASC_3g; InTASC_3i; InTASC_3m; InTASC_3n; InTASC_4g; InTASC_5i; InTASC_6p; InTASC_8n; ATD.Prof.ID; ATD.Prof.TDF; ATD.Pers.PM; ATD.Prof.TDFISTE_EdLeaders_3a","CPA; CMA","13-0000; 25-0000; 33-0000","13-2000; 25-4000; 25-9000; 33-1000","13-2010; 13-2030; 13-2040; 13-2060; 13-2080; 25-4020; 25-9030; 25-9090; 33-1010","13-2011; 13-2031; 13-2041; 13-2061; 13-2081; 25-9031","","","Budgeting","https://skills.emsidata.com/skills/KS120HK5XY6JV257QLTX",""
"https://osmt.wgu.edu/api/skills/cbbd58f8-e4ef-4b55-88e0-ddcdf3b3e653","Cash Flow Analysis","Western Governors University","Analyze cash inflows and outflows to assess liquidity, solvency, and the ability to meet future capital and growth needs.","Cash Flow Analysis","Analysis; Analytical Techniques; Finance; Cash Flow Analysis; Cash Flow","NICE_AN_LNG","CPA; CMA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Cash Flow Analysis","https://skills.emsidata.com/skills/ES82679C2ADA70DDD6A5",""
"https://osmt.wgu.edu/api/skills/7113ad84-c508-4621-9291-8dd75e17936c","Cash Flow Statement Completion","Western Governors University","Complete the three sections of the cash flow statement: operations, financing, and investing.","Cash Flow Analysis","Analysis; Analytical Techniques; Operations; Finance; Cash Flow Analysis; Cash Flow; Investing; WGUSID: 6483","NICE_AN_LNG","CPA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Cash Flow Analysis","https://skills.emsidata.com/skills/ES82679C2ADA70DDD6A5",""
"https://osmt.wgu.edu/api/skills/d2f0389d-6789-4fae-9002-f4612076f519","Cash Flow Statement Verification","Western Governors University","Verify the three sections of the cash flow statement: operations, financing, and investing.","Cash Flow Analysis","Analysis; Operations; BCore; BizEssen; Finance; Analytical Skills; Cash Flow Analysis; Cash Flow; Investing; WGUSID: 6483.1","NICE_AN_LNG","CPA; CMA_BU; CIA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Cash Flow Analysis","https://skills.emsidata.com/skills/ES82679C2ADA70DDD6A5",""
"https://osmt.wgu.edu/api/skills/b5f9b2c1-ddbe-41b1-a744-28bfb594012c","Change Management Technique Application","Western Governors University","Apply change management techniques to manage and overcome resistance to change.","Change Management","Change Management; WGUSID: 410","InTASC_3a; InTASC_3d; InTASC_3g; InTASC_3i; InTASC_3m; InTASC_3n; InTASC_4g; InTASC_5i; InTASC_6p; InTASC_8n; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ISTE.Coach.PLF.5c; ATD.Org.ODC; ISTE.Coach.DDM.6c; ATD.Pers.CL; ATD.Pers.PM; ISTE.Coach.PLF.5a; ISTE_EdLeaders_2a; ISTE.Coach.C.3c; ISTE.Coach.PLF.5cISTE_Educators_7c","","11-0000; 13-0000; 15-0000; 25-0000","11-9000; 13-2000; 15-1200; 25-4000; 25-9000","11-9030; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080; 15-1210; 25-4020; 25-9010; 25-9030; 25-9090","11-9033; 11-9039; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081; 15-1212; 25-4022; 25-9011; 25-9031; 25-9099","","","Change Management","https://skills.emsidata.com/skills/KS121T569X502KJPS0F3",""
"https://osmt.wgu.edu/api/skills/73bfd2c6-9369-47d5-aaf5-683716ef2415","Commercial Credit Portfolio Management","Western Governors University","Manage a commercial credit portfolio.","Commercial Finance","Analysis; Analytical Techniques; Management; Finance; Commercial Finance; Commercial Lending; Credit; Application","NICE_AN_LNG","CPA; CMA","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1110; 13-1160; 13-2010; 13-2030; 13-2040; 13-2060; 13-2080","11-3031; 13-1111; 13-1161; 13-2011; 13-2031; 13-2041; 13-2061; 13-2081","","","Commercial Finance","https://skills.emsidata.com/skills/KS1224T5XHDJFB8XJJV7",""
