"Canonical URL","RSD Name","Authors","Skill Statement","Categories","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/7927337b-4b30-4de8-9393-becd4aeac5f8","Strategic Planning Workshop Leadership","Western Governors University","Lead strategic planning workshops that result in well-designed and executed plans.","Strategic Planning","Business_Ethics; Professional_Ethics; Doing; Strategic Planning; WGUSID: 766","NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_SPP; NICE_OV_EXL","","11-0000; 13-0000; 15-0000; 19-0000; 33-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000; 33-1000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040; 33-1010","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Strategic Planning","https://skills.emsidata.com/skills/KS1219261TYVPMGX8KVQ",""
"https://osmt.wgu.edu/api/skills/de1ed4d0-78ce-4072-917b-1d35c41e37e0","New Technology Implementation","Western Governors University","Implement new technology for resolving business challenges.","Innovation","Business_Ethics; Professional_Ethics; Doing; Innovation; WGUSID: 770","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_PR_INF","","11-0000; 13-0000; 15-0000; 19-0000; 33-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/a3d914ee-15a0-4e1c-80ae-4230eb7da64e","Social Media Channel Management","Western Governors University","Manage a corporate social media channel.","Social Media","Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; Management","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_LNG","","11-0000; 13-0000; 15-0000; 19-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Social Media","https://lightcast.io/open-skills/skills/KS440PV6FRJ90X0QFNLY/social-media",""
"https://osmt.wgu.edu/api/skills/4d8fbb51-f851-49c2-acf4-8366b0f0b3e1","Social Media Post Scheduling","Western Governors University","Schedule corporate social media posts.","Social Media","Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA","","11-0000; 13-0000; 15-0000; 19-0000; 33-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Social Media","https://lightcast.io/open-skills/skills/KS440PV6FRJ90X0QFNLY/social-media",""
"https://osmt.wgu.edu/api/skills/d637c558-1a24-4752-8b92-332cccdfc1b9","Moderate Social Media Conversation","Western Governors University","Moderate conversations on corporate social media channels.","Communications","Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; WGUSID: 784.1","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_LNG; NICE_OV_EXL","","11-0000; 13-0000; 15-0000; 19-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000; 13-2000","11-1010; 11-1020; 11-2020; 11-3010; 11-3030; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040","11-1011; 11-1021; 11-2022; 11-3031; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Communications","https://skills.emsidata.com/skills/KS122556LMQ829GZCCRV",""
"https://osmt.wgu.edu/api/skills/94c09597-93d0-4c38-b3e6-dadf29ba1fd4","Training Validation","Western Governors University","Validate training content with subject matter experts.","Training And Development","Business_Ethics; Professional_Ethics; Doing; Training and Development","","","11-0000; 13-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000","11-1010; 11-1020; 11-2020; 11-3010; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110","11-1011; 11-1021; 11-2022; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111","","","Training And Development","https://skills.emsidata.com/skills/KS122F96DJHT3ZXB8FCZ",""
"https://osmt.wgu.edu/api/skills/05b42ae1-a311-40e0-8f7a-9e274658efed","Training Development","Western Governors University","Develop training with organizational team leads.","Leadership Development","Business_Ethics; Professional_Ethics; Doing; Leadership","","","11-0000; 13-0000; 37-0000; 39-0000","11-3000","11-3130","11-3131","","","Leadership Development","https://lightcast.io/open-skills/skills/KS125RW6ZWZ8DLT13SNR/leadership-development",""
"https://osmt.wgu.edu/api/skills/5aadc03a-723b-4b69-8fa8-9630eb8160e5","Collaborative Strategy Development","Western Governors University","Develop strategies with organizational team leads.","Leadership Development","Professional_Ethics; Doing; Leadership","","","11-0000; 13-0000; 33-0000; 37-0000; 39-0000","11-3000","11-3130","11-3131","","","Leadership Development","https://lightcast.io/open-skills/skills/KS125RW6ZWZ8DLT13SNR/leadership-development",""
"https://osmt.wgu.edu/api/skills/02fdab5b-6a30-45b6-9617-bc8505c7c187","Goal Development","Western Governors University","Develop goals with organizational team leads.","Leadership Development","Business_Ethics; Professional_Ethics; Doing; Leadership","","","11-0000; 13-0000; 37-0000; 39-0000","11-3000","11-3130","11-3131","","","Leadership Development","https://lightcast.io/open-skills/skills/KS125RW6ZWZ8DLT13SNR/leadership-development",""
"https://osmt.wgu.edu/api/skills/d00e7ffd-2a63-4617-9570-c8cdb4d658ab","Strategic Path Selection","Western Governors University","Select a strategic path with other decision makers.","Decision Making","Business_Ethics; Professional_Ethics; Doing; Decision Making; WGUSID: 979.1","","","11-0000; 13-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000","11-1010; 11-1020; 11-2020; 11-3010; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110","11-1011; 11-1021; 11-2022; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111","","","Decision Making","https://skills.emsidata.com/skills/KS121W46CJXQ5ZQ506MS",""
"https://osmt.wgu.edu/api/skills/fd3a67f8-59ac-419a-abe2-5b47ad59ff4b","Clear and Succinct Communication","Western Governors University","Communicate clearly and succinctly.","Communication","Business Ethics; Business_Ethics; Professional_Ethics; Doing","","","11-0000; 13-0000; 19-0000; 33-0000","11-9000; 13-1000; 19-4000; 33-1000; 33-3000","11-9190; 13-1070; 13-1110; 19-4090; 33-1010; 33-3010; 33-3020; 33-3050","11-9199; 13-1071; 13-1111","","","Communication","https://lightcast.io/open-skills/skills/KS122556LMQ829GZCCRV/communication",""
"https://osmt.wgu.edu/api/skills/9b149e09-d57f-479f-b8b8-c0419d43958e","Ethical Violation Investigation","Western Governors University","Investigate reported violations of an organization's ethical code of conduct.","Business Ethics","Business Ethics; Business_Ethics; Professional_Ethics; Thinking; WGUSID: 1215","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS","","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000","11-3030; 13-1070; 13-1110; 13-1160; 13-2010; 13-2040","11-3031; 13-1071; 13-1111; 13-1161; 13-2011; 13-2041","","","Business Ethics","https://skills.emsidata.com/skills/KS1218P66BGK5X5JGKLF",""
"https://osmt.wgu.edu/api/skills/63205867-9d5f-4299-8cb6-97a264480dfb","Ethics Research","Western Governors University","Perform ethics research for reporting on findings.","Business Ethics","Business Ethics; Business_Ethics; Professional_Ethics; Thinking; WGUSID: 1242","","","13-0000","13-1000","13-1110","13-1111","","","Business Ethics","https://skills.emsidata.com/skills/KS1218P66BGK5X5JGKLF",""
"https://osmt.wgu.edu/api/skills/611b4f38-9660-4c00-b2b0-526c40093fe0","Governing Bodies Collaboration","Western Governors University","Collaborate with organizational governing bodies to learn about company ethics policies and procedures.","Business Ethics","Business Ethics; Business_Ethics; Professional_Ethics; Thinking; Collaboration; WGUSID: 1268","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS","","11-0000; 13-0000; 15-0000; 19-0000","11-3000; 13-1000; 13-2000; 15-1200","11-3030; 13-1110; 13-1160; 13-2010; 15-1210","11-3031; 13-1111; 13-1161; 13-2011","","","Business Ethics","https://skills.emsidata.com/skills/KS1218P66BGK5X5JGKLF",""
"https://osmt.wgu.edu/api/skills/69ca8e80-0ee2-417e-b1bb-2c65d9e41e6a","Training Activity Report Creation","Western Governors University","Create periodic reports on training activities for executive management.","Training and Develpoment","Business Ethics; Business_Ethics; Professional_Ethics; Doing; Compliance Training","","","11-0000; 13-0000","11-3000","11-3130","11-3131","","","Training and Development","https://lightcast.io/open-skills/skills/KS122F96DJHT3ZXB8FCZ/training-and-development",""
"https://osmt.wgu.edu/api/skills/783b4942-0847-43e9-ae5d-be3c3000abce","Compliance Training Report Creation","Western Governors University","Create periodic compliance training reports.","Compliance Training","Business Ethics; Business_Ethics; Professional_Ethics; Doing; Compliance Training","","","11-0000","11-9000","11-9190","11-9198","","","Compliance Training","https://skills.emsidata.com/skills/KS1226M6HV7VQ42GZYYP",""
"https://osmt.wgu.edu/api/skills/1b257430-8840-4d85-8e84-9f9280d512de","Rapport Establishment","Western Governors University","Establish rapport with others.","Communication","Business Ethics; Business_Ethics; Professional_Ethics; Communications; Doing; GeneralEducation2019","","","11-0000; 13-0000; 19-0000; 33-0000","11-9000; 13-1000; 19-4000; 33-1000; 33-3000","11-9190; 13-1070; 13-1110; 19-4090; 33-1010; 33-3010; 33-3020; 33-3050","11-9199; 13-1071; 13-1111","","","Communication","https://lightcast.io/open-skills/skills/KS122556LMQ829GZCCRV/communication",""
"https://osmt.wgu.edu/api/skills/3d05ad65-8ec5-4f06-8028-e854e316f53a","Onboarding Communication Design","Western Governors University","Design communications that inform new hires of an organization's structure, mission, goals, and culture.","Onboarding","Business_Ethics; Professional_Ethics; Doing; Onboarding","","","11-0000; 13-0000","11-3000","11-3130","11-3131","","","Onboarding","https://skills.emsidata.com/skills/KS127887314GMCR1VRR5",""
"https://osmt.wgu.edu/api/skills/7129d632-2e81-4610-90b8-33b6b01e8306","Financial Data Collection Design","Western Governors University","Design processes for financial data collection.","Time Management","Business_Ethics; Professional_Ethics; 21st_Century_Skills; Doing; SEL; SEL: Self-Management; Time Management; Financial Data; WGUSID: 2135","","","11-0000; 13-0000; 37-0000; 39-0000","11-1000; 11-2000; 11-3000; 11-9000; 13-1000","11-1010; 11-1020; 11-2010; 11-2020; 11-3010; 11-3050; 11-3070; 11-9020; 11-9150; 11-9190; 13-1050; 13-1070; 13-1110","11-1011; 11-1021; 11-2011; 11-2022; 11-3051; 11-3071; 11-9021; 11-9151; 11-9198; 13-1051; 13-1071; 13-1111","","","Time Management","https://skills.emsidata.com/skills/KS44175745H9Q0DPBDNT",""
"https://osmt.wgu.edu/api/skills/a5570a43-4ec7-4096-989f-fa4e76f4d390","Compliance Training Design","Western Governors University","Design compliance training in delivery modes that leave proof of activity and audit trails.","Compliance Training","Business Ethics; Business_Ethics; Professional_Ethics; Doing; Compliance Training; WGUSID: 2173; Compliance; Training; Professional-Ethics","","","11-0000","11-9000","11-9190","11-9198","","","Compliance Training","https://skills.emsidata.com/skills/KS1226M6HV7VQ42GZYYP",""
